Washington,Arizona,Nevada,California,Oregon,Customer Lifetime Value,Response,Coverage,Education,Employed,Unemployed,Medical_Leave,Disabled,Retired,Female,Male,Income,Suburban,Rural,Urban,Married,Single,Divorced,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Corporate Auto,Personal Auto,Special Auto,Corporate L3,Personal L3,Corporate L2,Personal L1,Special L2,Corporate L1,Personal L2,Special L1,Special L3,Renew Offer Type,Agent,Call Center,Web,Branch,Total Claim Amount,Two Door,Four Door,SUV,Luxury SUV,Sports Car,Luxury Car,Vehicle Size,Activation_date
0,0,0,1,0,5555.83,Yes,1,2,1,0,0,0,0,0,1,74015,1,0,0,0,1,0,72,12,61,0,6,0,1,0,0,1,0,0,0,0,0,0,0,Offer2,0,1,0,0,471.44,0,1,0,0,0,0,1,2011-02-06
0,0,1,0,0,5470.06,Yes,2,2,1,0,0,0,0,1,0,54507,1,0,0,1,0,0,138,20,11,0,1,0,1,0,0,0,0,0,0,0,1,0,0,Offer2,1,0,0,0,702.99,0,0,1,0,0,0,2,2011-02-17
0,0,0,0,1,15610.9,No,3,3,0,1,0,0,0,1,0,0,0,0,1,1,0,0,119,3,52,5,2,0,1,0,0,1,0,0,0,0,0,0,0,Offer2,0,0,0,1,439.35,0,1,0,0,0,0,2,2011-01-10
0,1,0,0,0,2616.61,Yes,1,2,1,0,0,0,0,0,1,72302,1,0,0,0,0,1,66,6,27,0,1,1,0,0,0,0,1,0,0,0,0,0,0,Offer1,1,0,0,0,316.8,1,0,0,0,0,0,2,2011-02-25
0,0,0,0,1,4681.53,No,1,2,0,0,0,1,0,1,0,14606,1,0,0,1,0,0,72,2,94,5,4,0,1,0,0,0,0,0,0,0,1,0,0,Offer3,0,1,0,0,439.77,0,1,0,0,0,0,2,2011-01-26
0,1,0,0,0,4890.11,No,1,3,0,1,0,0,0,0,1,0,1,0,0,0,0,1,68,21,59,0,7,0,1,0,0,0,0,1,0,0,0,0,0,Offer1,0,0,0,1,689.28,0,1,0,0,0,0,1,2011-01-30
0,1,0,0,0,7457.34,No,1,2,1,0,0,0,0,1,0,43406,1,0,0,1,0,0,187,6,49,0,1,0,1,0,0,0,0,0,0,0,1,0,0,Offer3,1,0,0,0,897.6,0,0,0,1,0,0,2,2011-01-03
0,1,0,0,0,22185.88,No,1,3,1,0,0,0,0,1,0,60426,0,1,0,0,1,0,62,0,97,0,2,1,0,0,0,0,1,0,0,0,0,0,0,Offer1,0,1,0,0,133.28,1,0,0,0,0,0,2,2011-02-27
0,0,0,1,0,5305.09,No,1,2,0,0,1,0,0,0,1,26334,1,0,0,0,1,0,71,9,94,0,3,0,1,0,0,1,0,0,0,0,0,0,0,Offer2,1,0,0,0,340.8,1,0,0,0,0,0,2,2011-02-07
1,0,0,0,0,9470.62,No,2,2,1,0,0,0,0,1,0,22514,0,0,1,1,0,0,80,22,96,0,2,0,1,0,0,1,0,0,0,0,0,0,0,Offer2,0,1,0,0,203.47,0,1,0,0,0,0,2,2011-02-14
0,1,0,0,0,3548.15,No,2,4,1,0,0,0,0,1,0,76114,1,0,0,1,0,0,88,6,97,0,1,0,1,0,0,1,0,0,0,0,0,0,0,Offer2,1,0,0,0,422.4,0,1,0,0,0,0,2,2011-02-28
0,0,0,0,1,2451.54,No,1,2,1,0,0,0,0,0,1,48791,0,1,0,1,0,0,62,27,0,3,1,0,1,0,0,0,0,0,0,0,1,0,0,Offer3,0,1,0,0,69.79,1,0,0,0,0,0,2,2011-02-22
0,0,0,1,0,8652.65,No,3,2,1,0,0,0,0,0,1,65605,0,0,1,1,0,0,111,2,72,2,7,1,0,0,0,0,1,0,0,0,0,0,0,Offer3,0,0,0,1,377.78,1,0,0,0,0,0,2,2011-02-01
0,0,0,0,1,2535.22,No,1,1,1,0,0,0,0,1,0,69259,1,0,0,0,0,1,63,3,30,0,1,0,1,0,0,1,0,0,0,0,0,0,0,Offer3,0,1,0,0,362.52,0,1,0,0,0,0,1,2011-02-26
0,0,0,0,1,4314.07,No,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,64,16,42,1,5,0,1,0,0,1,0,0,0,0,0,0,0,Offer1,0,1,0,0,460.8,0,1,0,0,0,0,1,2011-02-10
0,0,0,0,1,6731.05,No,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,62,0,5,0,2,1,0,0,1,0,0,0,0,0,0,0,0,Offer4,1,0,0,0,446.4,0,1,0,0,0,0,2,2011-01-25
0,0,0,0,1,7779.59,No,1,2,1,0,0,0,0,1,0,90969,0,0,1,0,1,0,65,7,22,0,2,0,1,0,0,0,0,0,0,0,1,0,0,Offer1,1,0,0,0,190.75,0,1,0,0,0,0,2,2011-01-23
0,0,1,0,0,2805.29,No,2,2,1,0,0,0,0,0,1,50180,0,0,1,0,1,0,77,30,93,3,1,0,1,0,0,1,0,0,0,0,0,0,0,Offer2,0,0,1,0,360.5,0,1,0,0,0,0,2,2011-02-26
1,0,0,0,0,5251.97,No,1,3,1,0,0,0,0,0,1,41991,0,1,0,0,1,0,67,14,75,0,3,0,1,0,0,0,0,0,0,0,1,0,0,Offer1,0,1,0,0,88.38,0,1,0,0,0,0,3,2011-01-14
0,1,0,0,0,8044.87,Yes,1,2,1,0,0,0,0,0,1,71391,0,0,1,1,0,0,67,29,39,0,2,0,1,0,0,1,0,0,0,0,0,0,0,Offer2,1,0,0,0,284.0,0,1,0,0,0,0,2,2011-02-19
0,0,0,1,0,4250.28,Yes,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,61,17,1,1,7,0,1,0,0,1,0,0,0,0,0,0,0,Offer1,1,0,0,0,292.8,0,1,0,0,0,0,1,2011-01-18
0,1,0,0,0,13891.68,No,1,2,1,0,0,0,0,1,0,70725,1,0,0,0,0,1,70,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,Offer2,0,0,1,0,336.0,0,1,0,0,0,0,2,2011-01-14
0,0,0,0,1,2725.36,Yes,1,3,1,0,0,0,0,1,0,36650,0,1,0,1,0,0,69,2,70,1,1,0,1,0,0,0,0,0,0,0,1,0,0,Offer2,0,0,1,0,56.6,0,1,0,0,0,0,3,2011-01-03
1,0,0,0,0,4779.89,No,1,1,1,0,0,0,0,0,1,54194,0,1,0,1,0,0,119,9,90,1,1,0,1,0,0,1,0,0,0,0,0,0,0,Offer1,1,0,0,0,112.27,0,0,1,0,0,0,2,2011-02-07
0,0,0,0,1,4808.96,No,1,2,0,0,1,0,0,1,0,23554,0,1,0,1,0,0,61,12,17,0,6,0,1,0,0,0,0,0,0,0,1,0,0,Offer1,1,0,0,0,142.46,1,0,0,0,0,0,2,2011-01-12
0,1,0,0,0,8658.86,Yes,1,2,1,0,0,0,0,0,1,62464,0,0,1,1,0,0,109,23,45,0,4,1,0,0,1,0,0,0,0,0,0,0,0,Offer2,1,0,0,0,400.18,0,0,0,0,1,0,2,2011-02-07
0,0,0,0,1,9215.54,No,1,2,1,0,0,0,0,1,0,71888,1,0,0,1,0,0,115,14,33,0,4,0,1,0,0,1,0,0,0,0,0,0,0,Offer1,1,0,0,0,552.0,0,0,1,0,0,0,1,2011-02-06
0,0,0,1,0,5068.43,No,1,2,1,0,0,0,0,0,1,80846,0,0,1,0,1,0,65,9,32,0,9,1,0,0,0,0,1,0,0,0,0,0,0,Offer2,1,0,0,0,227.18,0,1,0,0,0,0,2,2011-01-05
0,0,0,0,1,4879.71,No,1,2,0,1,0,0,0,0,1,0,1,0,0,0,1,0,67,7,84,0,5,0,1,0,0,1,0,0,0,0,0,0,0,Offer1,1,0,0,0,321.6,0,1,0,0,0,0,2,2011-02-23
0,1,0,0,0,13466.92,Yes,1,1,0,0,0,1,0,1,0,11432,1,0,0,1,0,0,119,11,9,0,2,1,0,0,1,0,0,0,0,0,0,0,0,Offer2,1,0,0,0,571.2,0,0,1,0,0,0,1,2011-02-23
0,0,0,0,1,13306.18,No,3,2,1,0,0,0,0,1,0,39017,0,0,1,1,0,0,170,10,4,2,3,0,1,0,0,1,0,0,0,0,0,0,0,Offer1,0,1,0,0,592.86,0,0,1,0,0,0,2,2011-01-05
0,0,0,1,0,7350.18,No,1,2,0,1,0,0,0,0,1,0,1,0,0,0,1,0,108,7,54,0,4,0,1,0,0,1,0,0,0,0,0,0,0,Offer2,0,0,0,1,777.6,0,0,0,0,1,0,2,2011-02-19
0,1,0,0,0,4822.44,No,1,2,1,0,0,0,0,0,1,73769,0,1,0,0,0,1,61,24,84,0,6,1,0,0,0,0,0,0,0,1,0,0,0,Offer1,0,0,0,1,121.65,0,1,0,0,0,0,2,2011-01-23
0,1,0,0,0,3554.85,Yes,2,3,1,0,0,0,0,1,0,58557,0,1,0,1,0,0,88,4,83,0,1,0,1,0,0,0,0,0,0,0,1,0,0,Offer1,0,0,0,1,55.51,0,1,0,0,0,0,3,2011-01-10
0,0,1,0,0,3135.58,No,2,2,0,1,0,0,0,0,1,0,1,0,0,0,1,0,91,12,6,0,1,1,0,0,1,0,0,0,0,0,0,0,0,Offer2,0,1,0,0,707.26,0,1,0,0,0,0,1,2011-01-13
0,0,0,0,1,57520.5,No,3,2,1,0,0,0,0,1,0,48367,1,0,0,1,0,0,161,10,34,0,2,0,1,0,0,1,0,0,0,0,0,0,0,Offer2,0,0,0,1,772.8,0,0,1,0,0,0,2,2011-01-20
0,1,0,0,0,2515.41,No,1,2,1,0,0,0,0,0,1,39718,1,0,0,1,0,0,65,1,55,2,1,0,1,0,0,1,0,0,0,0,0,0,0,Offer1,0,0,1,0,366.53,0,1,0,0,0,0,2,2011-01-29
0,0,0,0,1,7247.5,No,2,2,0,1,0,0,0,1,0,0,1,0,0,1,0,0,96,31,64,1,3,0,1,0,0,0,0,0,0,0,1,0,0,Offer1,1,0,0,0,460.8,0,1,0,0,0,0,3,2011-02-26
0,0,0,0,1,4878.95,No,1,1,1,0,0,0,0,1,0,43358,1,0,0,1,0,0,61,2,83,0,6,1,0,0,1,0,0,0,0,0,0,0,0,Offer4,0,0,0,1,400.29,1,0,0,0,0,0,1,2011-01-18
0,0,0,1,0,2971.92,No,2,2,1,0,0,0,0,1,0,83873,0,0,1,0,1,0,76,5,36,1,1,0,1,0,0,0,0,0,0,0,1,0,0,Offer3,0,0,0,1,218.37,1,0,0,0,0,0,2,2011-01-31
0,0,0,1,0,11302.6,No,2,4,1,0,0,0,0,1,0,22361,1,0,0,1,0,0,95,15,42,0,2,0,1,0,0,1,0,0,0,0,0,0,0,Offer4,1,0,0,0,530.67,0,1,0,0,0,0,1,2011-01-10
0,0,0,1,0,7996.6,No,2,2,1,0,0,0,0,1,0,70061,1,0,0,1,0,0,99,2,57,0,3,1,0,0,0,0,1,0,0,0,0,0,0,Offer3,1,0,0,0,699.52,0,1,0,0,0,0,1,2011-02-28
0,0,0,1,0,7411.81,No,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,73,6,19,0,2,0,1,0,0,1,0,0,0,0,0,0,0,Offer1,1,0,0,0,525.6,0,1,0,0,0,0,3,2011-02-22
0,1,0,0,0,3179.47,No,2,2,1,0,0,0,0,1,0,65742,0,0,1,1,0,0,79,6,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,Offer2,0,1,0,0,277.36,0,1,0,0,0,0,2,2011-01-21
1,0,0,0,0,22658.54,Yes,1,2,0,0,0,0,1,0,1,23665,1,0,0,1,0,0,67,19,50,0,2,0,1,0,0,0,0,0,0,0,1,0,0,Offer1,0,0,0,1,404.82,0,1,0,0,0,0,2,2011-01-25
0,0,0,1,0,3774.86,No,2,2,1,0,0,0,0,0,1,66457,1,0,0,1,0,0,95,2,76,0,1,0,1,0,0,1,0,0,0,0,0,0,0,Offer2,0,0,0,1,456.0,0,1,0,0,0,0,2,2011-01-06
0,1,0,0,0,8224.77,No,1,2,1,0,0,0,0,1,0,82634,0,0,1,0,1,0,104,8,74,0,3,0,1,0,0,1,0,0,0,0,0,0,0,Offer3,1,0,0,0,324.1,0,0,1,0,0,0,2,2011-02-03
0,0,0,0,1,2563.58,No,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,69,11,60,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Offer1,1,0,0,0,331.2,0,1,0,0,0,0,1,2011-01-02
0,0,0,0,1,2393.92,Yes,1,2,0,1,0,0,0,0,1,0,1,0,0,0,1,0,70,24,10,0,1,0,1,0,0,1,0,0,0,0,0,0,0,Offer1,0,0,0,1,425.27,0,1,0,0,0,0,2,2011-01-31
0,0,1,0,0,2453.57,Yes,1,2,0,0,1,0,0,0,1,29735,1,0,0,0,1,0,69,3,92,0,1,0,1,0,0,0,0,0,0,0,1,0,0,Offer1,1,0,0,0,331.2,0,1,0,0,0,0,2,2011-02-09
0,0,0,1,0,5143.88,No,1,2,1,0,0,0,0,0,1,61417,0,0,1,1,0,0,65,6,35,0,7,0,1,0,0,1,0,0,0,0,0,0,0,Offer4,0,1,0,0,206.02,1,0,0,0,0,0,2,2011-01-31
0,0,0,0,1,7378.51,No,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,105,3,12,0,4,0,1,0,0,1,0,0,0,0,0,0,0,Offer1,0,0,0,1,756.0,0,0,1,0,0,0,1,2011-01-27
0,0,0,1,0,2574.2,No,1,1,1,0,0,0,0,0,1,43846,0,1,0,1,0,0,65,16,33,1,1,0,1,0,0,1,0,0,0,0,0,0,0,Offer3,0,1,0,0,125.52,0,1,0,0,0,0,3,2011-02-11
0,1,0,0,0,22315.06,No,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,67,33,54,0,2,0,1,0,0,1,0,0,0,0,0,0,0,Offer1,0,0,0,1,482.4,0,1,0,0,0,0,2,2011-02-18
0,0,1,0,0,2430.48,No,1,2,1,0,0,0,0,1,0,33775,1,0,0,1,0,0,61,24,95,0,1,0,1,0,0,0,0,0,0,0,1,0,0,Offer1,1,0,0,0,292.8,1,0,0,0,0,0,2,2011-01-23
0,0,0,0,1,6161.0,No,2,2,1,0,0,0,0,0,1,96988,1,0,0,0,1,0,77,1,60,0,3,0,1,0,0,0,0,0,0,0,1,0,0,Offer1,1,0,0,0,369.6,1,0,0,0,0,0,2,2011-01-18
0,1,0,0,0,7912.13,No,3,2,0,1,0,0,0,0,1,0,1,0,0,0,1,0,114,26,34,0,7,0,1,0,0,1,0,0,0,0,0,0,0,Offer1,0,0,0,1,820.8,1,0,0,0,0,0,3,2011-02-11
0,0,0,0,1,5534.82,No,1,4,1,0,0,0,0,1,0,81945,0,1,0,0,1,0,68,19,45,0,9,0,1,0,0,0,0,1,0,0,0,0,0,Offer1,0,1,0,0,47.45,0,1,0,0,0,0,1,2011-01-23
0,1,0,0,0,2382.67,No,1,2,0,1,0,0,0,1,0,0,0,1,0,1,0,0,65,24,47,0,1,0,1,0,0,0,0,1,0,0,0,0,0,Offer1,1,0,0,0,27.03,0,1,0,0,0,0,2,2011-01-29
0,0,1,0,0,6991.25,No,1,2,0,0,1,0,0,1,0,19019,1,0,0,1,0,0,186,7,46,0,1,0,1,0,0,1,0,0,0,0,0,0,0,Offer4,0,0,0,1,1003.05,0,0,0,1,0,0,2,2011-02-22
0,0,0,0,1,2885.33,No,1,2,1,0,0,0,0,1,0,62579,0,0,1,1,0,0,72,33,53,0,1,0,1,0,0,0,0,0,0,0,1,0,0,Offer4,1,0,0,0,326.24,0,1,0,0,0,0,2,2011-01-30
0,0,0,1,0,41787.9,Yes,3,1,1,0,0,0,0,1,0,46587,1,0,0,0,0,1,119,34,74,2,2,0,1,0,0,1,0,0,0,0,0,0,0,Offer1,0,1,0,0,571.2,0,1,0,0,0,0,2,2011-01-31
0,1,0,0,0,2848.56,No,2,2,0,1,0,0,0,1,0,0,1,0,0,0,1,0,81,26,58,0,1,0,1,0,0,1,0,0,0,0,0,0,0,Offer1,0,0,0,1,583.2,0,1,0,0,0,0,2,2011-02-02
0,1,0,0,0,8123.02,No,2,2,0,1,0,0,0,1,0,0,1,0,0,0,1,0,78,15,47,0,2,0,0,1,0,0,0,0,0,0,0,1,0,Offer3,0,0,1,0,561.6,0,1,0,0,0,0,1,2011-02-04
1,0,0,0,0,9661.1,No,2,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,135,1,98,0,9,1,0,0,0,0,0,0,0,1,0,0,0,Offer1,1,0,0,0,648.0,0,0,1,0,0,0,2,2011-01-26
0,0,0,1,0,4488.13,No,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,66,1,61,0,9,1,0,0,1,0,0,0,0,0,0,0,0,Offer2,0,0,1,0,758.46,0,1,0,0,0,0,1,2011-01-13
0,0,0,1,0,4561.27,No,3,2,0,0,1,0,0,0,1,29327,1,0,0,1,0,0,118,26,21,0,1,0,0,1,0,0,0,0,1,0,0,0,0,Offer1,1,0,0,0,627.9,0,1,0,0,0,0,1,2011-01-25
0,0,0,0,1,11546.17,No,2,3,1,0,0,0,0,0,1,81081,0,1,0,1,0,0,96,32,34,1,2,1,0,0,0,0,1,0,0,0,0,0,0,Offer4,0,1,0,0,206.21,0,1,0,0,0,0,2,2011-02-26
0,0,0,0,1,3788.81,No,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,106,27,89,0,1,0,1,0,0,1,0,0,0,0,0,0,0,Offer1,1,0,0,0,763.2,0,0,1,0,0,0,2,2011-01-10
0,0,1,0,0,13502.63,No,1,3,1,0,0,0,0,0,1,57222,0,0,1,1,0,0,112,3,88,1,2,0,1,0,0,0,0,0,0,0,1,0,0,Offer2,0,0,0,1,297.19,0,0,0,0,1,0,2,2011-02-21
0,1,0,0,0,8563.97,No,1,2,1,0,0,0,0,0,1,91147,0,1,0,1,0,0,107,4,79,0,7,0,1,0,0,0,0,1,0,0,0,0,0,Offer3,1,0,0,0,50.47,0,0,0,0,1,0,1,2011-02-01
0,0,0,1,0,2913.48,No,1,1,1,0,0,0,0,1,0,76638,1,0,0,0,1,0,73,2,55,1,1,0,1,0,0,1,0,0,0,0,0,0,0,Offer3,1,0,0,0,435.19,0,1,0,0,0,0,1,2011-01-13
0,0,0,1,0,7540.58,No,1,2,1,0,0,0,0,0,1,29697,0,1,0,1,0,0,64,6,43,0,2,0,1,0,0,0,0,0,0,0,1,0,0,Offer3,1,0,0,0,147.13,0,1,0,0,0,0,2,2011-01-20
0,1,0,0,0,6950.53,No,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,61,27,90,0,2,1,0,0,1,0,0,0,0,0,0,0,0,Offer3,0,1,0,0,301.4,0,1,0,0,0,0,2,2011-01-18
0,1,0,0,0,7255.14,No,1,2,1,0,0,0,0,1,0,67352,0,0,1,1,0,0,181,7,80,1,1,0,1,0,0,1,0,0,0,0,0,0,0,Offer3,0,0,0,1,560.95,0,0,0,0,0,1,1,2011-02-21
0,0,0,0,1,4334.06,Yes,2,2,0,0,0,0,1,1,0,23904,1,0,0,0,1,0,123,1,67,3,1,0,1,0,0,1,0,0,0,0,0,0,0,Offer1,1,0,0,0,590.4,0,0,1,0,0,0,2,2011-02-27
0,1,0,0,0,6307.5,No,2,2,0,1,0,0,0,0,1,0,1,0,0,1,0,0,88,16,28,2,7,0,1,0,0,0,0,0,0,0,1,0,0,Offer1,0,0,0,1,422.4,0,1,0,0,0,0,1,2011-01-27
0,0,0,1,0,5904.85,No,1,2,1,0,0,0,0,1,0,89953,0,0,1,0,1,0,74,3,42,0,3,1,0,0,1,0,0,0,0,0,0,0,0,Offer2,0,0,1,0,274.17,0,1,0,0,0,0,2,2011-01-01
0,0,0,1,0,4794.48,No,1,1,0,0,0,0,1,0,1,20862,1,0,0,0,0,1,68,1,69,0,9,0,1,0,0,1,0,0,0,0,0,0,0,Offer1,1,0,0,0,326.4,0,1,0,0,0,0,1,2011-01-23
0,0,1,0,0,9180.15,No,1,2,1,0,0,0,0,1,0,47663,0,1,0,0,0,1,114,35,24,0,8,0,1,0,0,1,0,0,0,0,0,0,0,Offer1,0,0,0,1,103.7,0,0,0,0,1,0,2,2011-01-23
1,0,0,0,0,8355.51,No,3,3,1,0,0,0,0,0,1,49564,1,0,0,0,0,1,105,8,29,0,5,1,0,0,0,0,0,0,0,1,0,0,0,Offer3,0,0,1,0,661.61,0,1,0,0,0,0,1,2011-02-11
0,0,0,1,0,13869.93,Yes,1,2,1,0,0,0,0,0,1,28432,1,0,0,1,0,0,118,1,59,0,2,0,1,0,0,1,0,0,0,0,0,0,0,Offer2,0,0,0,1,612.3,0,0,1,0,0,0,1,2011-01-21
0,0,0,1,0,13452.19,No,3,2,1,0,0,0,0,0,1,32356,0,0,1,1,0,0,117,11,35,2,2,0,1,0,0,0,0,1,0,0,0,0,0,Offer1,1,0,0,0,428.49,1,0,0,0,0,0,2,2011-01-25
0,0,0,0,1,16798.86,No,1,1,1,0,0,0,0,0,1,55269,1,0,0,0,0,1,71,32,15,0,2,0,1,0,0,1,0,0,0,0,0,0,0,Offer1,1,0,0,0,340.8,1,0,0,0,0,0,2,2011-02-16
0,0,0,1,0,8273.11,No,3,2,0,1,0,0,0,1,0,0,0,0,1,0,0,1,116,6,78,0,3,0,1,0,0,0,0,0,0,0,1,0,0,Offer1,0,0,1,0,509.51,0,1,0,0,0,0,3,2011-01-11
0,0,0,0,1,7408.84,No,2,1,1,0,0,0,0,0,1,76771,0,1,0,0,0,1,95,34,82,1,7,0,1,0,0,1,0,0,0,0,0,0,0,Offer1,0,0,0,1,91.67,1,0,0,0,0,0,3,2011-01-03
0,0,1,0,0,4349.31,Yes,1,2,1,0,0,0,0,1,0,75648,0,1,0,1,0,0,108,28,10,0,1,1,0,0,1,0,0,0,0,0,0,0,0,Offer2,0,0,0,1,112.66,0,0,1,0,0,0,3,2011-02-10
0,0,0,0,1,4744.97,No,1,4,1,0,0,0,0,0,1,20698,0,0,1,0,1,0,68,21,72,5,5,0,1,0,0,1,0,0,0,0,0,0,0,Offer4,0,0,0,1,248.42,1,0,0,0,0,0,2,2011-02-19
0,0,0,0,1,17208.06,No,1,1,1,0,0,0,0,1,0,29734,1,0,0,0,0,1,63,12,86,0,2,1,0,0,0,0,1,0,0,0,0,0,0,Offer4,0,0,1,0,649.84,1,0,0,0,0,0,2,2011-02-04
0,0,1,0,0,8673.59,No,1,2,1,0,0,0,0,0,1,43963,1,0,0,1,0,0,110,25,59,0,7,1,0,0,1,0,0,0,0,0,0,0,0,Offer3,1,0,0,0,528.0,0,0,1,0,0,0,2,2011-01-31
0,0,0,1,0,2497.91,No,1,1,1,0,0,0,0,0,1,29465,1,0,0,1,0,0,63,6,9,0,1,0,1,0,0,0,0,0,0,0,1,0,0,Offer2,0,1,0,0,302.4,0,1,0,0,0,0,2,2011-02-12
0,1,0,0,0,32069.88,No,1,1,1,0,0,0,0,1,0,24851,1,0,0,0,1,0,103,8,99,0,2,0,1,0,0,1,0,0,0,0,0,0,0,Offer1,1,0,0,0,604.29,0,0,1,0,0,0,2,2011-01-15
0,1,0,0,0,3312.25,No,1,2,0,1,0,0,0,0,1,0,1,0,0,0,1,0,107,2,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,Offer1,1,0,0,0,770.4,0,0,1,0,0,0,2,2011-01-07
0,0,0,1,0,10828.37,No,2,2,0,0,1,0,0,0,1,11033,1,0,0,1,0,0,97,27,18,0,2,0,0,1,0,0,0,0,0,0,0,1,0,Offer1,0,0,0,1,511.12,1,0,0,0,0,0,3,2011-01-17
0,0,0,0,1,12128.37,No,1,2,1,0,0,0,0,1,0,20495,1,0,0,1,0,0,61,7,36,0,2,0,1,0,0,1,0,0,0,0,0,0,0,Offer2,1,0,0,0,292.8,0,1,0,0,0,0,2,2011-02-25
0,0,0,1,0,5505.69,No,1,3,1,0,0,0,0,1,0,95766,0,1,0,1,0,0,68,17,62,0,5,0,1,0,0,1,0,0,0,0,0,0,0,Offer2,0,1,0,0,162.56,0,1,0,0,0,0,2,2011-02-06
0,0,0,1,0,6715.34,No,1,2,0,1,0,0,0,0,1,0,1,0,0,0,1,0,65,22,39,0,2,1,0,0,0,0,0,0,0,1,0,0,0,Offer4,1,0,0,0,655.07,0,1,0,0,0,0,2,2011-01-07
0,0,0,0,1,2836.68,No,1,2,1,0,0,0,0,1,0,61029,0,1,0,0,1,0,72,26,98,0,1,0,1,0,0,0,0,0,0,0,1,0,0,Offer2,0,1,0,0,114.43,1,0,0,0,0,0,2,2011-01-31
0,0,0,0,1,3561.6,No,1,2,0,1,0,0,0,0,1,0,1,0,0,0,1,0,105,3,30,0,1,0,1,0,0,1,0,0,0,0,0,0,0,Offer4,0,0,1,0,504.0,0,0,1,0,0,0,2,2011-02-02
0,0,0,1,0,6552.4,No,2,1,1,0,0,0,0,0,1,56188,0,1,0,1,0,0,86,20,52,3,3,0,0,1,0,0,0,0,1,0,0,0,0,Offer2,0,0,1,0,175.97,0,1,0,0,0,0,3,2011-01-14
0,1,0,0,0,2833.98,No,1,2,1,0,0,0,0,1,0,94812,0,1,0,1,0,0,70,11,40,0,1,0,1,0,0,1,0,0,0,0,0,0,0,Offer2,0,0,0,1,121.03,0,1,0,0,0,0,2,2011-02-07
0,0,0,1,0,5099.51,No,1,2,0,1,0,0,0,1,0,0,1,0,0,1,0,0,70,28,77,1,3,0,1,0,0,0,0,1,0,0,0,0,0,Offer1,0,0,0,1,336.0,1,0,0,0,0,0,1,2011-02-12
0,0,0,0,1,9415.53,No,3,2,1,0,0,0,0,1,0,55338,1,0,0,1,0,0,116,25,54,0,7,1,0,0,1,0,0,0,0,0,0,0,0,Offer2,0,0,0,1,556.8,1,0,0,0,0,0,2,2011-01-25
0,0,0,1,0,3644.83,Yes,2,1,1,0,0,0,0,1,0,82477,1,0,0,1,0,0,90,1,69,0,1,0,1,0,0,1,0,0,0,0,0,0,0,Offer2,1,0,0,0,432.0,1,0,0,0,0,0,3,2011-01-15
0,0,0,0,1,2927.52,No,1,2,1,0,0,0,0,1,0,20852,1,0,0,1,0,0,73,8,6,0,1,0,1,0,0,1,0,0,0,0,0,0,0,Offer3,0,0,0,1,383.79,1,0,0,0,0,0,1,2011-02-23
1,0,0,0,0,9227.95,No,2,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,82,22,62,0,2,0,1,0,0,1,0,0,0,0,0,0,0,Offer1,0,1,0,0,296.64,1,0,0,0,0,0,2,2011-02-28
0,0,0,0,1,3148.42,No,2,4,0,1,0,0,0,1,0,0,1,0,0,1,0,0,83,16,75,0,1,0,1,0,0,1,0,0,0,0,0,0,0,Offer1,0,1,0,0,544.22,1,0,0,0,0,0,2,2011-01-08
0,1,0,0,0,3063.11,No,2,2,0,1,0,0,0,1,0,0,1,0,0,0,1,0,95,14,57,2,1,0,1,0,0,0,0,0,0,0,1,0,0,Offer1,1,0,0,0,456.0,1,0,0,0,0,0,2,2011-02-28
0,1,0,0,0,3417.95,No,2,1,1,0,0,0,0,1,0,72460,0,0,1,1,0,0,85,9,76,0,1,0,1,0,0,0,0,0,0,0,1,0,0,Offer2,0,1,0,0,370.02,0,1,0,0,0,0,2,2011-01-25
0,0,0,0,1,23594.68,Yes,1,2,1,0,0,0,0,0,1,76358,0,1,0,1,0,0,66,25,3,0,2,0,1,0,0,0,0,1,0,0,0,0,0,Offer3,1,0,0,0,86.46,0,1,0,0,0,0,2,2011-01-31
0,0,0,1,0,7519.13,Yes,2,1,1,0,0,0,0,0,1,96306,0,1,0,0,0,1,95,12,17,1,6,1,0,0,0,0,0,0,0,1,0,0,0,Offer1,1,0,0,0,185.36,0,1,0,0,0,0,2,2011-02-20
0,1,0,0,0,3969.43,No,1,2,1,0,0,0,0,1,0,49544,0,1,0,0,1,0,101,3,29,0,1,0,1,0,0,1,0,0,0,0,0,0,0,Offer1,1,0,0,0,0.77,0,0,1,0,0,0,2,2011-02-05
